date_reg,type,maker,model,colour,fuel,state
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,Selangor
2000-01-03,motokar,Perodua,Kancil,purple,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,white,petrol,Pahang
2000-01-03,motokar,Perodua,Kancil,gold,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,Pahang
2000-01-03,motokar,Perodua,Kancil,white,petrol,Kelantan
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,Selangor
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,Terengganu
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Selangor
2000-01-03,motokar,Perodua,Kancil,gold,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Kelantan
2000-01-03,motokar,Perodua,Kancil,green,petrol,Selangor
2000-01-03,motokar,Perodua,Kancil,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,white,petrol,Pulau Pinang
2000-01-03,motokar,Perodua,Kancil,white,petrol,Pulau Pinang
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Pulau Pinang
2000-01-03,motokar,Perodua,Kancil,gold,petrol,Pulau Pinang
2000-01-03,motokar,Perodua,Kancil,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Selangor
2000-01-03,motokar,Perodua,Kancil,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Perak
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Kelantan
2000-01-03,motokar,Perodua,Kancil,white,petrol,Kelantan
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Kelantan
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Terengganu
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,gold,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,white,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,green,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,gold,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,white,petrol,Sarawak
2000-01-03,motokar,Perodua,Kancil,blue,petrol,Perak
2000-01-03,motokar,Perodua,Kancil,green,petrol,Perak
2000-01-03,motokar,Perodua,Kancil,silver,petrol,Perak
2000-01-03,motokar,Perodua,Kancil,green,petrol,Perak
2000-01-03,motokar,Perodua,Kancil,white,petrol,Pulau Pinang
2000-01-03,jip,Perodua,Kembara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,silver,petrol,Melaka
2000-01-03,jip,Perodua,Kembara,silver,petrol,Pulau Pinang
2000-01-03,jip,Perodua,Kembara,silver,petrol,Pulau Pinang
2000-01-03,jip,Perodua,Kembara,black,petrol,Negeri Sembilan
2000-01-03,jip,Perodua,Kembara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Perodua,Kembara,green,petrol,Sabah
2000-01-03,jip,Perodua,Kembara,black,petrol,Sabah
2000-01-03,jip,Perodua,Kembara,black,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,maroon,petrol,Johor
2000-01-03,jip,Perodua,Kembara,black,petrol,Perak
2000-01-03,jip,Perodua,Kembara,silver,petrol,Sarawak
2000-01-03,jip,Perodua,Kembara,blue,petrol,Melaka
2000-01-03,jip,Perodua,Kembara,silver,petrol,Selangor
2000-01-03,jip,Perodua,Kembara,green,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,red,petrol,Selangor
2000-01-03,jip,Perodua,Kembara,blue,petrol,Sabah
2000-01-03,jip,Perodua,Kembara,green,petrol,Selangor
2000-01-03,jip,Perodua,Kembara,green,petrol,Perak
2000-01-03,jip,Perodua,Kembara,silver,petrol,Pulau Pinang
2000-01-03,jip,Perodua,Kembara,red,petrol,Pahang
2000-01-03,jip,Perodua,Kembara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,red,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,black,petrol,Selangor
2000-01-03,jip,Perodua,Kembara,red,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,silver,petrol,Sarawak
2000-01-03,jip,Perodua,Kembara,red,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,green,petrol,Melaka
2000-01-03,jip,Perodua,Kembara,silver,petrol,Terengganu
2000-01-03,jip,Perodua,Kembara,green,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,blue,petrol,Kelantan
2000-01-03,jip,Perodua,Kembara,red,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,red,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,blue,petrol,W.P. Kuala Lumpur
2000-01-03,jip,Perodua,Kembara,blue,petrol,Pulau Pinang
2000-01-03,jip,Perodua,Kembara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Peugeot,306,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Peugeot,406,gold,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Peugeot,406,blue,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol_ng,Johor
2000-01-03,motokar,Proton,Iswara,white,petrol,Johor
2000-01-03,motokar,Proton,Iswara,red,petrol_ng,Johor
2000-01-03,motokar,Proton,Iswara,red,petrol_ng,Johor
2000-01-03,motokar,Proton,Wira,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,white,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,white,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,white,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,red,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,green,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,red,petrol,Pahang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,Terengganu
2000-01-03,motokar,Perodua,Kancil,red,petrol,Sarawak
2000-01-03,motokar,Proton,Perdana,silver,petrol,Selangor
2000-01-03,motokar,Proton,Perdana,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Perdana,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Perdana,blue,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Perdana,black,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Perdana,silver,petrol,Selangor
2000-01-03,motokar,Proton,Perdana,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Perdana,silver,petrol,Johor
2000-01-03,motokar,Proton,Perdana,black,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Perdana,black,petrol,Selangor
2000-01-03,motokar,Proton,Perdana,silver,petrol,Kedah
2000-01-03,motokar,Proton,Perdana,black,petrol,Johor
2000-01-03,motokar,Proton,Perdana,black,petrol,Johor
2000-01-03,motokar,Proton,Perdana,silver,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Perdana,silver,petrol,Selangor
2000-01-03,motokar,Proton,Perdana,silver,petrol,Negeri Sembilan
2000-01-03,motokar,Proton,Perdana,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,silver,petrol,Perak
2000-01-03,motokar,Proton,Iswara,silver,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,silver,petrol,Perak
2000-01-03,motokar,Proton,Iswara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,silver,petrol,Johor
2000-01-03,motokar,Proton,Iswara,silver,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,silver,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,silver,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,silver,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol_ng,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,silver,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,silver,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,silver,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,red,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,white,petrol,Negeri Sembilan
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,black,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,black,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,black,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Selangor
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,grey,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,green,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,green,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,green,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,grey,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,grey,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,grey,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,grey,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,green,petrol,Melaka
2000-01-03,motokar,Proton,Iswara,white,petrol,Johor
2000-01-03,motokar,Proton,Iswara,green,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,grey,petrol,Johor
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,red,petrol,Perak
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,white,petrol,Perak
2000-01-03,motokar,Proton,Iswara,white,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,green,petrol,Negeri Sembilan
2000-01-03,motokar,Proton,Iswara,green,petrol,Perak
2000-01-03,motokar,Proton,Iswara,green,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kedah
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,green,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,red,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,grey,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,green,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,Perlis
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,green,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,red,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,red,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,red,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,green,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,white,petrol,Terengganu
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Sarawak
2000-01-03,motokar,Proton,Iswara,grey,petrol,Kelantan
2000-01-03,motokar,Proton,Iswara,green,petrol,Sabah
2000-01-03,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,grey,petrol,Perak
2000-01-03,motokar,Proton,Iswara,silver,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,silver,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,silver,petrol,Pulau Pinang
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
2000-01-03,motokar,Proton,Iswara,red,petrol,W.P. Kuala Lumpur
