date,state,parlimen,dun,income_median,income_mean
2024-01-01,Perak,P.068 Beruas,N.38 Astaka,5547.0,6932.0
2019-01-01,Perak,P.069 Parit,N.39 Belanja,3194.0,4028.0
2022-01-01,Perak,P.069 Parit,N.39 Belanja,2906.0,3599.0
2024-01-01,Perak,P.069 Parit,N.39 Belanja,3794.0,4445.0
2019-01-01,Perak,P.069 Parit,N.40 Bota,5016.0,6650.0
2022-01-01,Perak,P.069 Parit,N.40 Bota,5955.0,7184.0
2024-01-01,Perak,P.069 Parit,N.40 Bota,5255.0,6942.0
2019-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,3135.0,5028.0
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,4011.0,4527.0
2024-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,4294.0,5274.0
2019-01-01,Perak,P.070 Kampar,N.42 Keranji,3941.0,4792.0
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,3858.0,4705.0
2024-01-01,Perak,P.070 Kampar,N.42 Keranji,4388.0,5853.0
2019-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,3212.0,4582.0
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,3984.0,5037.0
2024-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,3664.0,4559.0
2019-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,4062.0,4795.0
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,5379.0,6209.0
2024-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,4988.0,6239.0
2019-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,4988.0,6762.0
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,5227.0,6830.0
2024-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,5992.0,7788.0
2019-01-01,Perak,P.071 Gopeng,N.46 Teja,4066.0,4865.0
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,5526.0,6173.0
2024-01-01,Perak,P.071 Gopeng,N.46 Teja,5145.0,5473.0
2019-01-01,Perak,P.072 Tapah,N.47 Chenderiang,3681.0,6231.0
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,4068.0,5484.0
2024-01-01,Perak,P.072 Tapah,N.47 Chenderiang,4668.0,5735.0
2019-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,4014.0,4875.0
2022-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,4033.0,4883.0
2024-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,3851.0,5011.0
2019-01-01,Perak,P.073 Pasir Salak,N.49 Sungai Manik,3357.0,3946.0
2022-01-01,Perak,P.073 Pasir Salak,N.49 Sungai Manik,4230.0,4914.0
2024-01-01,Perak,P.073 Pasir Salak,N.49 Sungai Manik,3769.0,4297.0
2019-01-01,Perak,P.073 Pasir Salak,N.50 Kampong Gajah,3046.0,3641.0
2022-01-01,Perak,P.073 Pasir Salak,N.50 Kampong Gajah,3911.0,4650.0
2024-01-01,Perak,P.073 Pasir Salak,N.50 Kampong Gajah,4554.0,5739.0
2019-01-01,Perak,P.074 Lumut,N.51 Pasir Panjang,5810.0,6873.0
2022-01-01,Perak,P.074 Lumut,N.51 Pasir Panjang,6228.0,7439.0
2024-01-01,Perak,P.074 Lumut,N.51 Pasir Panjang,6534.0,8086.0
2019-01-01,Perak,P.074 Lumut,N.52 Pangkor,3869.0,5564.0
2022-01-01,Perak,P.074 Lumut,N.52 Pangkor,3802.0,4342.0
2024-01-01,Perak,P.074 Lumut,N.52 Pangkor,4416.0,4670.0
2019-01-01,Perak,P.075 Bagan Datuk,N.53 Rungkup,3000.0,3606.0
2022-01-01,Perak,P.075 Bagan Datuk,N.53 Rungkup,3501.0,4933.0
2024-01-01,Perak,P.075 Bagan Datuk,N.53 Rungkup,3884.0,5161.0
2019-01-01,Perak,P.075 Bagan Datuk,N.54 Hutan Melintang,4674.0,5996.0
2022-01-01,Perak,P.075 Bagan Datuk,N.54 Hutan Melintang,4214.0,5270.0
2024-01-01,Perak,P.075 Bagan Datuk,N.54 Hutan Melintang,4280.0,5448.0
2019-01-01,Perak,P.076 Teluk Intan,N.55 Pasir Bedamar,3159.0,5234.0
2022-01-01,Perak,P.076 Teluk Intan,N.55 Pasir Bedamar,3911.0,5568.0
2024-01-01,Perak,P.076 Teluk Intan,N.55 Pasir Bedamar,4238.0,5702.0
2019-01-01,Perak,P.076 Teluk Intan,N.56 Changkat Jong,3958.0,4926.0
2022-01-01,Perak,P.076 Teluk Intan,N.56 Changkat Jong,4204.0,5145.0
2024-01-01,Perak,P.076 Teluk Intan,N.56 Changkat Jong,4840.0,6360.0
2019-01-01,Perak,P.077 Tanjong Malim,N.57 Sungkai,4599.0,6096.0
2022-01-01,Perak,P.077 Tanjong Malim,N.57 Sungkai,3477.0,5116.0
2024-01-01,Perak,P.077 Tanjong Malim,N.57 Sungkai,4495.0,5656.0
2019-01-01,Perak,P.077 Tanjong Malim,N.58 Slim,3975.0,5318.0
2022-01-01,Perak,P.077 Tanjong Malim,N.58 Slim,4379.0,4885.0
2024-01-01,Perak,P.077 Tanjong Malim,N.58 Slim,3946.0,5605.0
2019-01-01,Perak,P.077 Tanjong Malim,N.59 Behrang,3915.0,5587.0
2022-01-01,Perak,P.077 Tanjong Malim,N.59 Behrang,5020.0,6345.0
2024-01-01,Perak,P.077 Tanjong Malim,N.59 Behrang,5014.0,6360.0
2019-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5788.0,6582.0
2022-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5221.0,6265.0
2024-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5655.0,6895.0
2019-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3755.0,4943.0
2022-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3292.0,3862.0
2024-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3650.0,4728.0
2019-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,3628.0,4475.0
2022-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,4204.0,5118.0
2024-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,4603.0,5341.0
2019-01-01,Pahang,P.079 Lipis,N.04 Cheka,3846.0,5006.0
2022-01-01,Pahang,P.079 Lipis,N.04 Cheka,5072.0,5823.0
2024-01-01,Pahang,P.079 Lipis,N.04 Cheka,5474.0,6131.0
2019-01-01,Pahang,P.079 Lipis,N.05 Benta,3154.0,3775.0
2022-01-01,Pahang,P.079 Lipis,N.05 Benta,3939.0,4782.0
2024-01-01,Pahang,P.079 Lipis,N.05 Benta,4314.0,4607.0
2019-01-01,Pahang,P.080 Raub,N.06 Batu Talam,3731.0,3965.0
2022-01-01,Pahang,P.080 Raub,N.06 Batu Talam,4046.0,5270.0
2024-01-01,Pahang,P.080 Raub,N.06 Batu Talam,3660.0,4207.0
2019-01-01,Pahang,P.080 Raub,N.07 Tras,3948.0,5322.0
2022-01-01,Pahang,P.080 Raub,N.07 Tras,4221.0,5217.0
2024-01-01,Pahang,P.080 Raub,N.07 Tras,4452.0,6425.0
2019-01-01,Pahang,P.080 Raub,N.08 Dong,3661.0,4158.0
2022-01-01,Pahang,P.080 Raub,N.08 Dong,5143.0,6030.0
2024-01-01,Pahang,P.080 Raub,N.08 Dong,4897.0,6610.0
2019-01-01,Pahang,P.081 Jerantut,N.09 Tahan,3617.0,4292.0
2022-01-01,Pahang,P.081 Jerantut,N.09 Tahan,3033.0,3975.0
2024-01-01,Pahang,P.081 Jerantut,N.09 Tahan,4146.0,4602.0
2019-01-01,Pahang,P.081 Jerantut,N.10 Damak,3937.0,4710.0
2022-01-01,Pahang,P.081 Jerantut,N.10 Damak,3775.0,4837.0
2024-01-01,Pahang,P.081 Jerantut,N.10 Damak,3872.0,5063.0
2019-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,3518.0,4072.0
2022-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,4282.0,4744.0
2024-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,4790.0,5870.0
2019-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,4973.0,6581.0
2022-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,6294.0,7454.0
2024-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,5505.0,6440.0
2019-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,6769.0,8573.0
2022-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,5935.0,7457.0
2024-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,6608.0,8827.0
2019-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,6125.0,7634.0
2022-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,6777.0,7396.0
2024-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,5097.0,5652.0
2019-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,6222.0,6720.0
2022-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,5840.0,6642.0
2024-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,5099.0,6358.0
2019-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4603.0,5885.0
2022-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4994.0,6131.0
2024-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4986.0,6482.0
2019-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,3589.0,4286.0
2022-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,5279.0,6183.0
2024-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,5234.0,5968.0
2019-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,5071.0,6184.0
2022-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,5242.0,6005.0
2024-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,6228.0,7661.0
2019-01-01,Pahang,P.084 Paya Besar,N.19 Panching,5343.0,6715.0
2022-01-01,Pahang,P.084 Paya Besar,N.19 Panching,6005.0,6738.0
2024-01-01,Pahang,P.084 Paya Besar,N.19 Panching,5578.0,6657.0
2019-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5096.0,5888.0
2022-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5916.0,6367.0
2024-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5211.0,5911.0
2019-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,4362.0,5560.0
2022-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,4249.0,5156.0
2024-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,5093.0,5481.0
2019-01-01,Pahang,P.085 Pekan,N.22 Bebar,3370.0,3544.0
2022-01-01,Pahang,P.085 Pekan,N.22 Bebar,3394.0,3997.0
2024-01-01,Pahang,P.085 Pekan,N.22 Bebar,3443.0,4484.0
2019-01-01,Pahang,P.085 Pekan,N.23 Chini,4559.0,5587.0
2022-01-01,Pahang,P.085 Pekan,N.23 Chini,3950.0,4656.0
2024-01-01,Pahang,P.085 Pekan,N.23 Chini,4681.0,5191.0
2019-01-01,Pahang,P.086 Maran,N.24 Luit,3344.0,4271.0
2022-01-01,Pahang,P.086 Maran,N.24 Luit,4325.0,4895.0
2024-01-01,Pahang,P.086 Maran,N.24 Luit,3571.0,3812.0
2019-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,4052.0,4492.0
2022-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,3734.0,4466.0
2024-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,4044.0,4933.0
2019-01-01,Pahang,P.086 Maran,N.26 Chenor,3617.0,4438.0
2022-01-01,Pahang,P.086 Maran,N.26 Chenor,4008.0,4833.0
2024-01-01,Pahang,P.086 Maran,N.26 Chenor,4381.0,5317.0
2019-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3856.0,4127.0
2022-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3840.0,4439.0
2024-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3562.0,3942.0
2019-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,3613.0,5059.0
2022-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,5132.0,5793.0
2024-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,4938.0,5582.0
2019-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,3834.0,5161.0
2022-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,4623.0,5415.0
2024-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,4895.0,5465.0
2019-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4120.0,5283.0
2022-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4343.0,5317.0
2024-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4657.0,5749.0
2019-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4278.0,4960.0
2022-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4144.0,4649.0
2024-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4659.0,5103.0
2019-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4335.0,5580.0
2022-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4450.0,5501.0
2024-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4704.0,6122.0
2019-01-01,Pahang,P.089 Bentong,N.33 Bilut,4335.0,5121.0
2022-01-01,Pahang,P.089 Bentong,N.33 Bilut,4464.0,5238.0
2024-01-01,Pahang,P.089 Bentong,N.33 Bilut,4473.0,6243.0
2019-01-01,Pahang,P.089 Bentong,N.34 Ketari,4254.0,5620.0
2022-01-01,Pahang,P.089 Bentong,N.34 Ketari,5081.0,6115.0
2024-01-01,Pahang,P.089 Bentong,N.34 Ketari,5883.0,7046.0
2019-01-01,Pahang,P.089 Bentong,N.35 Sabai,4092.0,4947.0
2022-01-01,Pahang,P.089 Bentong,N.35 Sabai,4032.0,4739.0
2024-01-01,Pahang,P.089 Bentong,N.35 Sabai,5498.0,6288.0
2019-01-01,Pahang,P.089 Bentong,N.36 Pelangai,4210.0,4253.0
2022-01-01,Pahang,P.089 Bentong,N.36 Pelangai,5115.0,5536.0
2024-01-01,Pahang,P.089 Bentong,N.36 Pelangai,4352.0,4531.0
2019-01-01,Pahang,P.090 Bera,N.37 Guai,4045.0,5073.0
2022-01-01,Pahang,P.090 Bera,N.37 Guai,3840.0,4472.0
2024-01-01,Pahang,P.090 Bera,N.37 Guai,5052.0,5381.0
2019-01-01,Pahang,P.090 Bera,N.38 Triang,3579.0,4379.0
2022-01-01,Pahang,P.090 Bera,N.38 Triang,3839.0,4570.0
2024-01-01,Pahang,P.090 Bera,N.38 Triang,4242.0,5047.0
2019-01-01,Pahang,P.090 Bera,N.39 Kemayan,3567.0,4451.0
2022-01-01,Pahang,P.090 Bera,N.39 Kemayan,3910.0,4675.0
2024-01-01,Pahang,P.090 Bera,N.39 Kemayan,3855.0,4452.0
2019-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,3899.0,4421.0
2022-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,4095.0,5363.0
2024-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,5304.0,5640.0
2019-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,3536.0,4460.0
2022-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,3719.0,4740.0
2024-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,4752.0,5861.0
2019-01-01,Pahang,P.091 Rompin,N.42 Tioman,3558.0,4947.0
2022-01-01,Pahang,P.091 Rompin,N.42 Tioman,4426.0,5278.0
2024-01-01,Pahang,P.091 Rompin,N.42 Tioman,4322.0,4979.0
2019-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,3105.0,4315.0
2022-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,5934.0,6495.0
2024-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,6641.0,6701.0
2019-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,3523.0,4548.0
2022-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,4831.0,6951.0
2024-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,6850.0,7390.0
2019-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,5098.0,7201.0
2022-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,5351.0,6864.0
2024-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,7387.0,8084.0
2019-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,5250.0,6828.0
2022-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,6241.0,7335.0
2024-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,7695.0,9765.0
2019-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,5379.0,6176.0
2022-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10222.0,10640.0
2024-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,7659.0,9221.0
2019-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,5497.0,7212.0
2022-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,7188.0,8276.0
2024-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,8090.0,8098.0
2019-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,6752.0,7965.0
2022-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,7625.0,8590.0
2024-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,8822.0,9972.0
2019-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,3921.0,5334.0
2022-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,6083.0,6910.0
2024-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,5786.0,6514.0
2019-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,4534.0,6285.0
2022-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,5817.0,7425.0
2024-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,7603.0,8895.0
2019-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,4876.0,6003.0
2022-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,7453.0,8002.0
2024-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,6201.0,7034.0
2019-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,4850.0,7387.0
2022-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,5322.0,7174.0
2024-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,6423.0,9870.0
2019-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,6572.0,8059.0
2022-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,8601.0,10984.0
2024-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,8533.0,11563.0
2019-01-01,Selangor,P.097 Selayang,N.13 Kuang,7970.0,9354.0
2022-01-01,Selangor,P.097 Selayang,N.13 Kuang,9270.0,11619.0
2024-01-01,Selangor,P.097 Selayang,N.13 Kuang,12863.0,13600.0
2019-01-01,Selangor,P.097 Selayang,N.14 Rawang,7019.0,9328.0
2022-01-01,Selangor,P.097 Selayang,N.14 Rawang,8700.0,11652.0
2024-01-01,Selangor,P.097 Selayang,N.14 Rawang,10119.0,11092.0
2019-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8284.0,9918.0
2022-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8194.0,10134.0
2024-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8626.0,9287.0
2019-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,8010.0,11782.0
2022-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,11253.0,12993.0
2024-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,8808.0,13941.0
2019-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,7520.0,9362.0
2022-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,8842.0,10256.0
2024-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,13016.0,13735.0
2019-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,10873.0,14549.0
2022-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,17928.0,20297.0
2024-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,9556.0,13149.0
2019-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,9888.0,13605.0
2022-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,10969.0,17443.0
2024-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,12635.0,19722.0
2019-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,8110.0,13574.0
2022-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,9646.0,10387.0
2024-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,10823.0,12160.0
2019-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,7620.0,9002.0
2022-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,10169.0,10814.0
2024-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,11181.0,12110.0
2019-01-01,Selangor,P.100 Pandan,N.22 Teratai,8838.0,9814.0
2022-01-01,Selangor,P.100 Pandan,N.22 Teratai,11616.0,14497.0
2024-01-01,Selangor,P.100 Pandan,N.22 Teratai,10584.0,11739.0
2019-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,9248.0,10611.0
2022-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,12519.0,14127.0
2024-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,11089.0,12717.0
2019-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,8969.0,10097.0
2022-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,11088.0,11642.0
2024-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,11681.0,14914.0
2019-01-01,Selangor,P.102 Bangi,N.25 Kajang,8127.0,9805.0
2022-01-01,Selangor,P.102 Bangi,N.25 Kajang,11835.0,16648.0
2024-01-01,Selangor,P.102 Bangi,N.25 Kajang,12942.0,14062.0
2019-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,8681.0,11127.0
2022-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,11135.0,13052.0
2024-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,12655.0,17280.0
2019-01-01,Selangor,P.102 Bangi,N.27 Balakong,8209.0,9692.0
2022-01-01,Selangor,P.102 Bangi,N.27 Balakong,11382.0,13459.0
2024-01-01,Selangor,P.102 Bangi,N.27 Balakong,10945.0,13346.0
2019-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,9111.0,11412.0
2022-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,9667.0,11490.0
2024-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,10825.0,13479.0
2019-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,6902.0,9589.0
2022-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,9275.0,11655.0
2024-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,8603.0,10553.0
2019-01-01,Selangor,P.104 Subang,N.30 Kinrara,9870.0,12816.0
2022-01-01,Selangor,P.104 Subang,N.30 Kinrara,9584.0,11863.0
2024-01-01,Selangor,P.104 Subang,N.30 Kinrara,12180.0,14505.0
2019-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,9980.0,12656.0
2022-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,9520.0,12607.0
2024-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,12054.0,15934.0
2019-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,8624.0,11456.0
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,9112.0,11753.0
2024-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,12219.0,20604.0
2019-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,7401.0,8923.0
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,8667.0,9726.0
2024-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,9009.0,9994.0
2019-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,11300.0,21444.0
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,7386.0,11755.0
2024-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,13630.0,16297.0
2019-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,8685.0,10357.0
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,9652.0,13103.0
2024-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,6854.0,12864.0
2019-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12533.0,15351.0
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12426.0,14458.0
2024-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12780.0,15492.0
2019-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,8174.0,11321.0
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,9844.0,12482.0
2024-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,10568.0,12803.0
2019-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,6554.0,8758.0
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,8057.0,9773.0
2024-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,13214.0,16524.0
2019-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,8047.0,13655.0
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,10134.0,14172.0
2024-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,9128.0,15455.0
2019-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,12195.0,15274.0
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,11448.0,14852.0
2024-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,12457.0,15834.0
2019-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8002.0,11130.0
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8858.0,17176.0
2024-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8512.0,11917.0
2019-01-01,Selangor,P.109 Kapar,N.42 Meru,7438.0,8759.0
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,8239.0,12364.0
2024-01-01,Selangor,P.109 Kapar,N.42 Meru,8913.0,10096.0
2019-01-01,Selangor,P.109 Kapar,N.43 Sementa,6750.0,7607.0
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,7745.0,8897.0
2024-01-01,Selangor,P.109 Kapar,N.43 Sementa,8716.0,11132.0
2019-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,5528.0,7474.0
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,7163.0,8002.0
2024-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,8482.0,9802.0
2019-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8100.0,9840.0
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8407.0,10667.0
2024-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8591.0,9809.0
